name,total_points,pos,minutes,now_cost,was_home,ict_index,xG,xA,clean_sheets,strength,saves,opponent_team,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
DeAndreYedlin,0,2,0,43,False,0.0,0.016641547592977684,0.01407216272006432,0,4,0,10,1060,1110,1130,1160
DeanHenderson,1,1,90,52,False,2.6,0.0,0.0,0,4,4,15,1110,1130,1010,1050
DeclanRice,2,3,90,47,True,2.7,0.06179647310636937,0.06824221156005349,0,4,0,6,1100,1150,1020,1050
DemaraiGray,0,3,0,51,True,0.0,0.057972058653831475,0.0,0,4,0,7,1150,1150,1180,1210
DenisOdoi,0,2,0,42,True,0.0,0.013341890027125677,0.016730797787507374,0,4,0,3,1170,1210,1190,1200
DennisPraet,0,3,0,52,True,0.0,0.0337668015406682,0.09352740931969422,0,4,0,7,1150,1150,1180,1210
DiegoLlorente,0,2,0,44,True,0.0,0.1128281382843852,0.05680056350926558,0,3,0,14,1240,1320,1330,1350
DiogoJota,0,3,0,66,True,0.0,0.23825375208010277,0.12571706421052417,0,4,0,17,1190,1240,1280,1320
DivockOrigi,0,4,0,51,True,0.0,0.12012458841005962,0.015559431786338488,0,4,0,17,1190,1240,1280,1320
DominicCalvertLewin,5,4,89,77,False,8.1,0.6006371589004993,0.033859990686178204,1,3,0,9,1190,1190,1200,1180
DonnyvandeBeek,1,3,10,66,False,0.0,0.021747531799169686,0.009531367856722612,0,4,0,15,1110,1130,1010,1050
DouglasLuizSoaresdePaulo,0,3,0,48,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
DwightGayle,1,4,16,59,False,0.1,0.060117438435554504,0.008787082508206367,0,4,0,10,1060,1110,1130,1160
DwightMcNeil,3,3,90,57,False,1.2,0.025987597044419358,0.13123829952544638,1,4,0,2,1150,1150,1180,1210
EberechiEze,2,3,75,58,False,1.6,0.06374098615789855,0.0891477166571551,0,3,0,19,1150,1160,1170,1180
EdersonSantanadeMoraes,2,1,90,61,True,1.2,0.0,0.0,0,5,1,18,1110,1130,1010,1050
EdinsonCavani,0,4,0,78,False,0.0,0.35926231948865783,0.09112450801250006,0,4,0,15,1110,1130,1010,1050
EdouardMendy,1,1,90,51,False,1.2,0.0,0.0,0,4,2,20,1140,1200,1110,1160
EdwardNketiah,6,4,64,54,True,6.3,0.0,0.0,0,4,0,16,1140,1200,1110,1160
EliaCaprile,0,1,0,40,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
ElliotAnderson,0,3,0,45,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
EllisSimms,0,4,0,45,False,0.0,0.0,0.0,0,3,0,9,1190,1190,1200,1180
EmersonPalmieridosSantos,0,2,0,47,False,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
EmileSmithRowe,0,3,0,42,True,0.0,0.04311998847585458,0.22388729825615883,0,4,0,16,1140,1200,1110,1160
EmilianoMartínez,8,1,90,54,True,2.6,0.0,0.0,1,3,4,4,1170,1210,1190,1200
EmilKrafth,0,2,28,42,False,1.3,0.005884932015429844,0.011134142564101652,0,4,0,10,1060,1110,1130,1160
EndaStevens,1,2,90,50,True,1.8,0.05967121393907638,0.03842041455209255,0,2,0,13,1190,1190,1200,1180
EricBailly,0,2,0,48,False,0.0,0.006098239216953516,0.0,0,4,0,15,1110,1130,1010,1050
EricDier,1,2,90,48,False,2.7,0.050815874621981665,0.009727951671395983,0,4,0,11,1150,1170,1210,1250
EricGarcia,0,2,0,47,True,0.0,0.003392037935554981,0.002080746926367283,0,5,0,18,1110,1130,1010,1050
ErikLamela,0,3,0,57,False,0.0,0.05475163985701168,0.039158186930067396,0,4,0,11,1150,1170,1210,1250
ErikPieters,1,2,1,43,False,0.0,0.008398218183881707,0.012828151384989422,0,4,0,2,1150,1150,1180,1210
EthanAmpadu,1,2,90,43,True,5.4,0.008838772773742676,0.04468254584141753,0,2,0,13,1190,1190,1200,1180
EzgjanAlioski,8,2,90,43,True,11.1,0.05042258216641271,0.08662066841498017,0,3,0,14,1240,1320,1330,1350
EzriKonsaNgoyo,0,2,0,46,True,0.0,0.10287340193986892,0.003727065026760101,0,3,0,4,1170,1210,1190,1200
FabianDelph,0,3,0,48,False,0.0,0.0029915966093540195,0.005700510740280153,0,3,0,9,1190,1190,1200,1180
FabianSchär,0,2,0,49,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
FabioHenriqueTavares,2,3,90,54,True,2.3,0.0,0.0,0,4,0,17,1190,1240,1280,1320
FabioSilva,2,4,60,52,True,1.6,0.20467934563108117,0.01008551446316035,0,3,0,5,1240,1280,1270,1310
FabiánBalbuena,0,2,0,42,True,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
FabricioAgostoRamírez,0,1,0,39,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
FacundoPellistri,0,3,0,52,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
FaustinoAnjorin,0,3,0,45,False,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
FedericoFernández,0,2,90,47,False,1.9,0.0,0.0,0,4,0,10,1060,1110,1130,1160
FelipeAndersonPereiraGomes,0,3,0,61,True,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
FernandoLuizRosa,0,2,0,54,True,0.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
FernandoMarçal,2,2,90,47,True,3.2,0.0,0.0,0,3,0,5,1240,1280,1270,1310
FerranTorres,0,3,0,69,True,0.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
FikayoTomori,0,2,0,47,False,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
FilipBenkovic,0,2,0,43,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
FilipKrovinovic,1,3,10,49,False,0.1,0.019607444547794083,0.015624982389536772,0,2,0,12,1260,1320,1330,1350
FlorianLejeune,0,2,0,43,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
FlorinAndone,0,4,0,48,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
FranciscoCasillaCortés,0,1,0,42,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
FraserForster,0,1,0,40,False,0.0,0.0,0.0,0,3,0,1,1170,1210,1190,1200
FredericoRodriguesdePaulaSantos,0,3,0,53,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
FrédéricGuilbert,0,2,0,43,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
GabrielFernandodeJesus,2,4,90,92,True,4.8,0.0,0.0,0,5,0,18,1110,1130,1010,1050
GabrielTeodoroMartinelliSilva,0,3,0,49,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
GabrielMagalhães,-1,2,61,49,True,1.7,0.0,0.0,0,4,0,16,1140,1200,1110,1160
GarethBale,0,3,0,96,False,0.0,0.23477689487238726,0.10775532604505618,0,4,0,11,1150,1170,1210,1250
GaryCahill,0,2,0,45,False,0.0,0.016379446855613163,0.021433473697730472,0,3,0,19,1150,1160,1170,1180
GedsonCarvalhoFernandes,0,3,0,47,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
GeorgeBaldock,1,2,90,49,True,3.1,0.05326741297418872,0.09602968945788841,0,2,0,13,1190,1190,1200,1180
GeorginioWijnaldum,2,3,90,53,True,3.8,0.08569288793308981,0.05007800283231613,0,4,0,17,1190,1240,1280,1320
GiovaniLoCelso,3,3,57,69,False,4.9,0.11854174005037005,0.08983334628018466,0,4,0,11,1150,1170,1210,1250
GlennMurray,0,4,0,48,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
GradyDiangana,2,3,90,50,False,2.3,0.06130789453163742,0.00565070181619376,0,2,0,12,1260,1320,1330,1350
GranitXhaka,0,3,0,52,True,0.0,0.027405031452265877,0.052524687411884464,0,4,0,16,1140,1200,1110,1160
GylfiSigurdsson,3,3,90,68,False,6.2,0.13866413445570153,0.14749890873925045,1,3,0,9,1190,1190,1200,1180
HakimZiyech,0,3,0,79,False,0.0,0.07543674396971861,0.23434175575772923,0,4,0,20,1140,1200,1110,1160
HalRobsonKanu,0,4,0,52,False,0.0,0.009107142973404665,0.010308549954341007,0,2,0,12,1260,1320,1330,1350
HamzaChoudhury,0,3,0,47,True,0.0,0.049755314571989916,0.0,0,4,0,7,1150,1150,1180,1210
HarrisonReed,3,3,61,44,True,0.8,0.008550823144614696,0.06259718261659146,1,4,0,3,1170,1210,1190,1200
HarryKane,2,4,90,115,False,0.8,0.558016502370055,0.2591713663333884,0,4,0,11,1150,1170,1210,1250
HarryMaguire,1,2,90,55,False,1.9,0.04395605344325304,0.009230754049173716,0,4,0,15,1110,1130,1010,1050
HarryWilson,0,3,0,51,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
HarryWinks,0,3,0,51,False,0.0,0.004747136682271957,0.016632842272520064,0,4,0,11,1150,1170,1210,1250
HarveyBarnes,2,3,90,68,True,1.5,0.2678927967697382,0.07086752109229565,0,4,0,7,1150,1150,1180,1210
HarveyElliott,0,3,0,43,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
HenriLansbury,0,3,0,43,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
HeungMinSon,9,3,86,96,False,8.2,0.0,0.0,0,4,0,11,1150,1170,1210,1250
HugoLloris,5,1,90,56,False,7.0,0.0,0.0,0,4,9,11,1150,1170,1210,1250
HéctorBellerín,0,2,0,51,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
HélderWanderSousadeAzevedoeCosta,0,3,0,50,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
IanCarloPovedaOcampo,0,3,0,42,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
IbrahimaDiallo,0,3,0,45,False,0.0,0.031506050910268514,0.012336909637919493,0,3,0,1,1170,1210,1190,1200
IlkayGündogan,10,3,90,62,True,18.2,0.0,0.0,0,5,0,18,1110,1130,1010,1050
IllanMeslier,1,1,90,46,True,2.1,0.0,0.0015628638642805595,0,3,2,14,1240,1320,1330,1350
IndianaVassilev,0,4,0,43,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
IsaacHayden,1,3,90,46,False,3.3,0.02607558623118245,0.01054332482264094,0,4,0,10,1060,1110,1130,1160
IslamSlimani,0,4,0,49,True,0.0,0.10036919265985488,0.07683446258306502,0,4,0,7,1150,1150,1180,1210
IssaDiop,2,2,90,43,True,2.0,0.07279036111301845,0.0,0,4,0,6,1100,1150,1020,1050
IvanRicardoNevesAbreuCavaleiro,3,3,90,53,True,6.6,0.0,0.0,1,4,0,3,1170,1210,1190,1200
JackButland,0,1,0,45,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
JackCork,0,3,0,50,False,0.0,0.021925194188952443,0.00986612050069703,0,4,0,2,1150,1150,1180,1210
JackGrealish,3,3,90,75,True,13.8,0.2327375222336162,0.40675913169980044,1,3,0,4,1170,1210,1190,1200
JackHarrison,12,3,90,54,True,13.3,0.15643353129012716,0.18847837340500617,0,3,0,14,1240,1320,1330,1350
JackJenkins,0,3,0,45,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
JackOConnell,0,2,0,47,True,0.0,0.0,0.0,0,2,0,13,1190,1190,1200,1180
JackRobinson,0,2,90,42,True,1.0,0.07436516229063272,0.0,0,2,0,13,1190,1190,1200,1180
JackStephens,0,2,0,46,False,0.0,0.056315578520298004,0.03116261729827294,0,3,0,1,1170,1210,1190,1200
JackWilshere,0,3,0,49,True,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
JacobMurphy,2,3,90,49,False,5.4,0.04514840291813016,0.10112212714739145,0,4,0,10,1060,1110,1130,1160
JacobRamsey,0,3,0,45,True,0.0,0.018048361803476624,0.009820043467558347,0,3,0,4,1170,1210,1190,1200
JairoRiedewald,0,3,0,44,False,0.0,0.020099427103996276,0.03315969049930573,0,3,0,19,1150,1160,1170,1180
JakeCain,0,3,0,45,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
JakeLivermore,2,3,79,47,False,2.0,0.017596069956198335,0.010982702835462987,0,2,0,12,1260,1320,1330,1350
JakeVokins,0,2,0,39,False,0.0,0.0,0.03704096004366875,0,3,0,1,1170,1210,1190,1200
JamaalLascelles,0,2,0,42,False,0.0,0.040550183176117784,0.003934281056418139,0,4,0,10,1060,1110,1130,1160
JamalLewis,0,2,90,42,False,1.2,0.005198983718519626,0.04303406624366408,0,4,0,10,1060,1110,1130,1160
JamesBree,0,2,0,45,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
JamesGarner,0,3,0,44,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
JamesJustin,1,2,90,49,True,4.1,0.06597752561387808,0.0895276639772498,0,4,0,7,1150,1150,1180,1210
JamesMaddison,2,3,90,71,True,9.1,0.12834798099230166,0.17218378121438233,0,4,0,7,1150,1150,1180,1210
JamesMcArthur,2,3,90,52,False,1.4,0.0156807952767445,0.08446504072182709,0,3,0,19,1150,1160,1170,1180
JamesMcCarthy,0,3,0,43,False,0.0,0.001116152344779535,0.008663123134862293,0,3,0,19,1150,1160,1170,1180
JamesMilner,0,3,0,53,True,0.0,0.007801113929599523,0.032155182864516976,0,4,0,17,1190,1240,1280,1320
JamesRodríguez,0,3,0,77,False,0.0,0.0,0.0,0,3,0,9,1190,1190,1200,1180
JamesTarkowski,6,2,90,53,False,4.2,0.07564388170700381,0.014161532675778426,1,4,0,2,1150,1150,1180,1210
JamesTomkins,0,2,0,44,False,0.0,0.01226387843489647,0.0,0,3,0,19,1150,1160,1170,1180
JamesTrafford,0,1,0,40,True,0.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
JamesWardProwse,2,3,90,59,False,5.2,0.11888685575204677,0.09457779084814005,0,3,0,1,1170,1210,1190,1200
JamieShackleton,1,3,1,48,True,0.1,0.0,0.010073140418777863,0,3,0,14,1240,1320,1330,1350
JamieVardy,2,4,90,102,True,7.1,0.640174465328455,0.16693608559668063,0,4,0,7,1150,1150,1180,1210
JannikVestergaard,2,2,90,47,False,4.3,0.08736469578884896,0.03115540308256944,0,3,0,1,1170,1210,1190,1200
JanBednarek,1,2,90,48,False,2.4,0.015437598243869583,0.03820161849003414,0,3,0,1,1170,1210,1190,1200
JaphetTanganga,0,2,0,49,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
JarradBranthwaite,0,2,0,39,False,0.0,0.0,0.0,0,3,0,9,1190,1190,1200,1180
JarrodBowen,2,3,79,59,True,2.4,0.19074304927406566,0.12152387015521528,0,4,0,6,1100,1150,1020,1050
JasonSteele,0,1,0,39,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
JavierManquillo,0,2,0,42,False,0.0,0.0021056234836578373,0.02706334130330519,0,4,0,10,1060,1110,1130,1160
JayRoyGrot,0,3,0,47,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
JaydenBogle,0,2,0,43,True,0.0,0.14601729877970437,0.018959440121596508,0,2,0,13,1190,1190,1200,1180
JaysonMolumby,0,3,0,45,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
JayRodriguez,2,4,64,58,False,1.8,0.07949711362986517,0.050454968586564064,1,4,0,2,1150,1150,1180,1210
JeanMichaëlSeri,0,3,0,46,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
JeanPhilippeGbamin,0,3,0,50,False,0.0,0.0,0.0,0,3,0,9,1190,1190,1200,1180
JedSteer,0,1,0,39,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
JeffreySchlupp,1,3,5,53,False,0.0,0.09882424647609393,0.08138562780287531,0,3,0,19,1150,1160,1170,1180
JeffHendrick,7,3,61,45,False,7.9,0.06155521091487673,0.0796238943003118,0,4,0,10,1060,1110,1130,1160
JesseLingard,0,3,0,61,False,0.0,0.47176725169022876,0.24725433687369025,0,4,0,15,1110,1130,1010,1050
JimmyDunne,0,2,0,38,False,0.0,0.11118774302303792,0.05100015737116337,0,4,0,2,1150,1150,1180,1210
JoachimAndersen,8,2,90,45,True,2.7,0.019619604167730915,0.018900099979794544,1,4,0,3,1170,1210,1190,1200
JoelintonCássioApolináriodeLira,2,4,73,57,False,1.8,0.0,0.0,0,4,0,10,1060,1110,1130,1160
JoelMatip,0,2,0,54,True,0.0,0.07844753786921502,0.11802754700183868,0,4,0,17,1190,1240,1280,1320
JoelWard,6,2,90,43,False,7.1,0.000707943704636658,0.02440321133198107,0,3,0,19,1150,1160,1170,1180
JoeBryan,0,2,0,46,True,0.0,0.011066879766682783,0.00870895137389501,0,4,0,3,1170,1210,1190,1200
JoeHart,0,1,0,43,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
JoeRodon,0,2,0,50,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
JohannBergGudmundsson,0,3,0,54,False,0.0,0.081306691840291,0.02154256453116735,0,4,0,2,1150,1150,1180,1210
JohnEgan,0,2,90,47,True,2.1,0.01228920573538,0.025301674211567097,0,2,0,13,1190,1190,1200,1180
JohnFleck,5,3,90,56,True,4.0,0.020242547955025326,0.09103699329055169,0,2,0,13,1190,1190,1200,1180
JohnLundstram,0,3,0,49,True,0.0,0.07815724487106006,0.060829268457988896,0,2,0,13,1190,1190,1200,1180
JohnMcGinn,3,3,90,55,True,2.6,0.05698711263875549,0.09320973672975714,1,3,0,4,1170,1210,1190,1200
JohnRuddy,0,1,0,43,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
JohnStones,0,2,0,53,True,0.0,0.12579141805569333,0.000571591831329796,0,5,0,18,1110,1130,1010,1050
JonasLössl,0,1,0,43,False,0.0,0.0,0.0,0,3,0,9,1190,1190,1200,1180
JonathanCastroOtto,0,2,0,54,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
JonathanLeko,0,3,0,45,False,0.0,0.0,0.0,0,2,0,12,1260,1320,1330,1350
JonjoeKenny,1,2,1,43,False,0.1,0.0,0.0,0,3,0,9,1190,1190,1200,1180
JonjoShelvey,0,3,0,53,False,0.0,0.07903931476175785,0.07563258316367866,0,4,0,10,1060,1110,1130,1160
JonnyEvans,0,2,0,55,True,0.0,0.043188298364048416,0.008585806045195331,0,4,0,7,1150,1150,1180,1210
JordanAyew,1,4,14,56,False,0.1,0.07367777429521084,0.02741781134158373,0,3,0,19,1150,1160,1170,1180
JordanHenderson,2,3,90,54,True,2.9,0.05408559872635773,0.0706527889484451,0,4,0,17,1190,1240,1280,1320
JordanHugill,0,4,0,55,True,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
JordanPickford,0,1,0,48,False,0.0,0.0,0.0009466791930405989,0,3,0,9,1190,1190,1200,1180
JordanStevens,0,3,0,43,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
JorgeLuizFrelloFilho,0,3,0,47,False,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
JosephGomez,0,2,0,52,True,0.0,0.0,0.009347038609640939,0,4,0,17,1190,1240,1280,1320
JosephWillock,1,3,23,47,True,0.1,0.0,0.0,0,4,0,16,1140,1200,1110,1160
JoshBenson,0,3,0,45,False,0.0,0.03406901905934016,0.0,0,4,0,2,1150,1150,1180,1210
JoshBrownhill,3,3,90,49,False,4.1,0.04428987197267512,0.024412905797362328,1,4,0,2,1150,1150,1180,1210
JoshOnomah,0,3,0,46,True,0.0,0.05686552325884502,0.0,0,4,0,3,1170,1210,1190,1200
JoshSims,0,3,0,43,False,0.0,0.0,0.0,0,3,0,1,1170,1210,1190,1200
JoséDiogoDalotTeixeira,0,2,0,48,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
JoséIgnacioPeleteiroRomallo,0,3,0,59,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
JoséIzquierdo,0,3,0,55,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
JoãoFilipeIriaSantosMoutinho,0,3,0,52,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
JoãoPedroCavacoCancelo,1,2,90,61,True,8.2,0.0,0.0,0,5,0,18,1110,1130,1010,1050
JoãoVirgínia,0,1,0,43,False,0.0,0.0,0.0,0,3,0,9,1190,1190,1200,1180
JoëlVeltman,1,2,12,44,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
JuanFoyth,0,2,0,43,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
JuanMata,1,3,16,58,False,2.4,0.04450486760054316,0.1032279038003513,0,4,0,15,1110,1130,1010,1050
KaiHavertz,2,3,70,82,False,2.1,0.11451585156222184,0.06323359480925969,0,4,0,20,1140,1200,1110,1160
KalvinPhillips,1,3,90,49,True,3.7,0.01187235522083938,0.12275306098163127,0,3,0,14,1240,1320,1330,1350
KamilGrosicki,0,3,0,52,False,0.0,0.03641635924577714,0.18878528475761414,0,2,0,12,1260,1320,1330,1350
KamilMiazek,0,1,0,40,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
KarlanGrant,2,4,69,57,False,2.3,0.09966120715526973,0.008775674902340946,0,2,0,12,1260,1320,1330,1350
KarloZiger,0,1,0,40,False,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
KarlDarlow,1,1,90,50,False,4.3,0.0,0.0,0,4,5,10,1060,1110,1130,1160
KasperSchmeichel,2,1,90,55,True,3.5,0.0,0.0,0,4,4,7,1150,1150,1180,1210
KayneRamsay,0,2,0,40,False,0.0,0.0,0.0,0,3,0,1,1170,1210,1190,1200
KeanBryan,0,2,0,39,True,0.0,0.053549164161086085,0.07768627628684044,0,2,0,13,1190,1190,1200,1180
KeinanDavis,1,4,10,43,True,0.4,0.035478481224605014,0.003657965255635126,0,3,0,4,1170,1210,1190,1200
KelechiIheanacho,1,4,17,56,True,2.2,0.3146939681028016,0.11414563248399645,0,4,0,7,1150,1150,1180,1210
KellandWatts,0,2,0,39,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
KennethZohore,0,4,0,48,False,0.0,0.0,0.0,0,2,0,12,1260,1320,1330,1350
KennyTete,0,2,0,43,True,0.0,0.006726980581879616,0.04692098846038183,0,4,0,3,1170,1210,1190,1200
KepaArrizabalaga,0,1,0,47,False,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
KevinDeBruyne,4,3,90,119,True,14.6,0.4268841134465259,0.41104976193088555,0,5,0,18,1110,1130,1010,1050
KevinLong,0,2,0,43,False,0.0,0.07625042088329792,0.0021710055880248547,0,4,0,2,1150,1150,1180,1210
KevinMcDonald,0,3,0,47,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
KiJanaHoever,0,2,0,44,True,0.0,0.006384003907442093,0.012675479468372133,0,3,0,5,1240,1280,1270,1310
KieranGibbs,1,2,90,43,False,1.7,0.006194194033741951,0.040620595961809156,0,2,0,12,1260,1320,1330,1350
KieranTierney,2,2,90,52,True,1.9,0.016162398581703503,0.15924832238150494,0,4,0,16,1140,1200,1110,1160
KonstantinosTsimikas,0,2,0,49,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
KortneyHause,6,2,90,44,True,1.3,0.3123740144073963,0.0,1,3,0,4,1170,1210,1190,1200
KurtZouma,1,2,90,54,False,3.3,0.10949101452441776,0.003640073077643619,0,4,0,20,1140,1200,1110,1160
KyleBartley,0,2,0,44,False,0.0,0.1177105431755384,0.02847882058648836,0,2,0,12,1260,1320,1330,1350
KyleEdwards,0,3,0,47,False,0.0,0.023763157427310947,0.004275767505168914,0,2,0,12,1260,1320,1330,1350
KyleWalkerPeters,2,2,90,47,False,3.5,0.01895413583233243,0.030472455723654656,0,3,0,1,1170,1210,1190,1200
KyleWalker,1,2,15,61,True,1.6,0.009415334509685635,0.024989311676472427,0,5,0,18,1110,1130,1010,1050
LeanderDendoncker,1,3,45,46,True,1.7,0.12303069850895554,0.024222209506357704,0,3,0,5,1240,1280,1270,1310
LeandroTrossard,3,3,78,57,False,5.6,0.16888449154794213,0.17771685644984245,1,4,0,8,1240,1280,1270,1310
LeeGrant,0,1,0,40,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
LeePeltier,0,2,3,40,False,0.1,0.0,0.0055804336443543425,0,2,0,12,1260,1320,1330,1350
LeifDavis,0,2,0,39,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
LeightonClarkson,0,3,0,45,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
LeonardoCampana,0,4,0,48,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
LewisDunk,6,2,90,50,False,8.5,0.09025335811078547,0.021547338552773004,1,4,0,8,1240,1280,1270,1310
LewisRichardson,0,4,0,45,False,0.0,0.0,0.0,0,4,0,2,1150,1150,1180,1210
LiamCooper,1,2,90,43,True,3.9,0.09973868062453609,0.0,0,3,0,14,1240,1320,1330,1350
LiamDelap,0,4,0,43,True,0.0,0.06408517062664032,0.0,0,5,0,18,1110,1130,1010,1050
LucasDigne,0,2,0,62,False,0.0,0.019184071104973555,0.20653793085366487,0,3,0,9,1190,1190,1200,1180
LucasRodriguesMouradaSilva,1,3,32,66,False,0.6,0.0,0.0,0,4,0,11,1150,1170,1210,1250
LucasTorreira,0,3,0,47,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
LukaszFabianski,2,1,90,50,True,1.1,0.0,0.0,0,4,1,6,1100,1150,1020,1050
LukaMilivojevic,1,3,90,56,False,3.7,0.05168438686057925,0.060046835020184514,0,3,0,19,1150,1160,1170,1180
LukeAyling,1,2,90,44,True,5.4,0.041881952900439494,0.08145426127261349,0,3,0,14,1240,1320,1330,1350
LukeFreeman,0,3,0,50,True,0.0,0.0,0.0,0,2,0,13,1190,1190,1200,1180
LukeShaw,0,2,0,52,False,0.0,0.023087394312024116,0.21578193478286267,0,4,0,15,1110,1130,1010,1050
LukeThomas,0,2,0,42,True,0.0,0.015939401462674137,0.013565286993980408,0,4,0,7,1150,1150,1180,1210
LysMousset,1,4,27,58,True,2.9,0.09505594801157713,0.05464861076325179,0,2,0,13,1190,1190,1200,1180
LéoBonatini,0,4,0,48,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
MaceGoodridge,0,3,0,45,False,0.0,0.0,0.0,0,4,0,2,1150,1150,1180,1210
MahmoudAhmedIbrahimHassan,0,3,0,52,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
MamadouSakho,0,2,0,44,False,0.0,0.004708729684352875,0.0,0,3,0,19,1150,1160,1170,1180
ManuelLanzini,1,3,45,64,True,3.2,0.07320902389116012,0.06996974019477,0,4,0,6,1100,1150,1020,1050
MarcosAlonso,0,2,0,57,False,0.0,0.10908577425612342,0.17057604575529695,0,4,0,20,1140,1200,1110,1160
MarcosRojo,0,2,0,48,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
MarcusBettinelli,0,1,0,43,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
MarcusRashford,14,3,90,95,False,13.2,0.2888546298290121,0.10298652914834433,0,4,0,15,1110,1130,1010,1050
MarcAlbrighton,0,3,0,52,True,0.0,0.04872191172431817,0.12366408109664917,0,4,0,7,1150,1150,1180,1210
MarekRodák,0,1,0,43,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
MarioLemina,1,3,28,45,True,0.4,0.053515314434965454,0.022970179982838176,0,4,0,3,1170,1210,1190,1200
MarkGillespie,0,1,0,43,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
MarkNoble,0,3,0,45,True,0.0,0.0,0.0029553627595305444,0,4,0,6,1100,1150,1020,1050
