,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
12,0,0,0,90,DC,Southampton,Aston Villa,0,1,2021-01-30,14641,2020,445957,0,0,0,0,0,0.0748712494969368,0.0748712494969368
13,0,1,0.1287512183189392,90,DC,Burnley,Aston Villa,3,2,2021-01-27,14626,2020,445106,0,0,0,0,0.1287512183189392,0.1546231508255005,0.1546231508255005
14,0,0,0,90,DC,Aston Villa,Newcastle United,2,0,2021-01-23,14535,2020,444384,0,0,0,0,0,0.028699500486254692,0.028699500486254692
15,0,0,0,90,DC,Manchester City,Aston Villa,2,0,2021-01-20,14089,2020,443434,0,0,0,0,0,0,0
16,0,0,0,90,DC,Manchester United,Aston Villa,2,1,2021-01-01,14596,2020,438886,0,0,0,0,0,0.3715932369232178,0.3715932369232178
17,0,0,0,90,DC,Chelsea,Aston Villa,1,1,2020-12-28,14586,2020,438364,0,0,0,0,0,0.06868743151426315,0.06868743151426315
18,0,0,0,42,Sub,Aston Villa,Crystal Palace,3,0,2020-12-26,14576,2020,438112,0,0,0,0,0,0.13774164021015167,0.13774164021015167
19,0,1,0.047606050968170166,90,DC,Wolverhampton Wanderers,Aston Villa,0,1,2020-12-12,14552,2020,432768,0,0,0,0,0.047606050968170166,0.047606050968170166,0
20,0,2,0.1039479598402977,90,DC,West Ham,Aston Villa,2,1,2020-11-30,14526,2020,430879,0,0,0,0,0.1039479598402977,0.05198756977915764,0.05198756977915764
21,1,1,0.3741614818572998,90,DC,Aston Villa,Brighton,1,2,2020-11-21,14515,2020,427912,0,0,0,1,0.3741614818572998,0.027324622496962547,0.027324622496962547
22,0,1,0.03375592827796936,90,DC,Arsenal,Aston Villa,0,3,2020-11-08,14505,2020,427391,0,0,0,0,0.03375592827796936,0,0
23,0,0,0,90,DC,Aston Villa,Southampton,3,4,2020-11-01,14495,2020,424944,0,0,0,0,0,0.03341583162546158,0.03341583162546158
24,0,1,0.07558766007423401,90,DC,Aston Villa,Leeds,0,3,2020-10-23,14486,2020,422494,0,0,0,0,0.07558766007423401,0.016419418156147003,0.016419418156147003
25,0,1,0.3330886960029602,90,DC,Leicester,Aston Villa,0,1,2020-10-18,14479,2020,422239,0,0,0,0,0.3330886960029602,0.3061605989933014,0.3061605989933014
26,0,0,0,90,DC,Aston Villa,Liverpool,7,2,2020-10-04,14466,2020,420636,0,0,0,0,0,0.07188593596220016,0.07188593596220016
27,0,0,0,90,DC,Fulham,Aston Villa,0,3,2020-09-28,14114,2020,418648,0,0,0,0,0,0.03574021905660629,0.03574021905660629
28,1,1,0.05225217342376709,90,DC,Aston Villa,Sheffield United,1,0,2020-09-21,14104,2020,416893,0,0,0,1,0.05225217342376709,0.08448345214128494,0.08448345214128494
29,0,0,0,90,DC,West Ham,Aston Villa,1,1,2020-07-26,12013,2019,411458,0,0,0,0,0,0.12495311349630356,0.12495311349630356
30,0,0,0,90,DC,Aston Villa,Arsenal,1,0,2020-07-21,12003,2019,410509,0.06827114522457123,0,1,0,0,0,0
31,1,1,0.5413610339164734,90,DC,Everton,Aston Villa,1,1,2020-07-16,11997,2019,409102,0,0,0,1,0.5413610339164734,0,0
32,0,1,0.14446154236793518,90,DC,Aston Villa,Crystal Palace,2,0,2020-07-12,11983,2019,407810,0,0,0,0,0.14446154236793518,0.3391232490539551,0.3391232490539551
33,0,0,0,90,DR,Aston Villa,Manchester United,0,3,2020-07-09,11974,2019,407171,0.023560645058751106,0,1,0,0,0.023560645058751106,0
34,0,1,0.04181458055973053,90,DR,Liverpool,Aston Villa,2,0,2020-07-05,11966,2019,405771,0,0,0,0,0.04181458055973053,0.05210880935192108,0.05210880935192108
35,0,0,0,64,DR,Aston Villa,Wolverhampton Wanderers,0,1,2020-06-27,11954,2019,402906,0.028334464877843857,0,1,0,0,0.028334464877843857,0.028334464877843857
36,0,0,0,79,DR,Newcastle United,Aston Villa,1,1,2020-06-24,11949,2019,402411,0.3482361435890198,0,3,0,0,0.6473181843757629,0.31998005509376526
37,0,0,0,90,DR,Aston Villa,Chelsea,1,2,2020-06-21,11933,2019,401659,0,0,0,0,0,0.129587784409523,0.129587784409523
38,0,0,0,77,DR,Aston Villa,Sheffield United,0,0,2020-06-17,11913,2019,400323,0,0,0,0,0,0.10439299792051315,0.10439299792051315
39,0,0,0,63,DC,Southampton,Aston Villa,2,0,2020-02-22,11908,2019,387251,0,0,0,0,0,0,0
40,0,0,0,90,DC,Aston Villa,Tottenham,2,3,2020-02-16,11894,2019,387016,0,0,0,0,0,0.026508603245019913,0.026508603245019913
41,0,0,0,48,DC,Bournemouth,Aston Villa,2,1,2020-02-01,11883,2019,386728,0,0,0,0,0,0.08232558518648148,0.08232558518648148
42,0,3,0.10462456196546555,90,DC,Aston Villa,Watford,2,1,2020-01-21,11873,2019,386391,0.086714968085289,1,1,0,0.10462456196546555,0.01673254556953907,0
43,0,1,0.34765347838401794,90,DC,Brighton,Aston Villa,1,1,2020-01-18,11867,2019,386187,0,0,0,0,0.34765347838401794,0,0
44,0,0,0,90,DC,Aston Villa,Manchester City,1,6,2020-01-12,11856,2019,385984,0,0,0,0,0,0.022023426368832588,0.022023426368832588
45,0,1,0.01273313071578741,90,DC,Burnley,Aston Villa,1,2,2020-01-01,11846,2019,385508,0.28132757544517517,0,2,0,0.01273313071578741,0.28132757544517517,0.25647586584091187
46,0,1,0.01198161393404007,90,DC,Watford,Aston Villa,3,0,2019-12-28,11841,2019,372769,0,0,0,0,0.01198161393404007,0.019174233078956604,0.019174233078956604
47,0,1,0.07566051930189133,90,DC,Aston Villa,Norwich,1,0,2019-12-26,11823,2019,372535,0,0,0,0,0.07566051930189133,0.07625367492437363,0.07625367492437363
48,0,0,0,90,DC,Aston Villa,Leicester,1,4,2019-12-08,11793,2019,369051,0.037526920437812805,1,1,0,0,0.1529286801815033,0.1529286801815033
49,0,0,0,90,DC,Chelsea,Aston Villa,2,1,2019-12-04,11789,2019,367680,0,0,0,0,0,0.5840557217597961,0.5840557217597961
50,0,0,0,90,DC,Manchester United,Aston Villa,2,2,2019-12-01,11782,2019,367073,0,0,0,0,0,0,0
51,0,1,0.3895278871059418,90,DC,Aston Villa,Newcastle United,2,0,2019-11-25,11764,2019,365795,0,0,0,0,0.3895278871059418,0.16436399519443512,0.16436399519443512
52,0,0,0,90,DC,Wolverhampton Wanderers,Aston Villa,2,1,2019-11-10,11760,2019,363893,0.011085955426096916,0,1,0,0,0.07764497399330139,0.06655901670455933
53,0,0,0,13,Sub,Norwich,Aston Villa,1,5,2019-10-05,11717,2019,356301,0,0,0,0,0,0,0
